Wall time,Step,Value
1746743590.759113,31,36.83966827392578
1746746504.3096178,37,57.61954116821289
1746750861.806164,38,55.94529724121094
1746755219.4286954,39,56.67214584350586
1746761036.26854,42,59.63932418823242
1746762491.6832685,51,55.887290954589844
1746763952.5530837,52,63.396121978759766
1746765406.1284316,53,65.3685302734375
1746766863.460293,54,64.11292266845703
1746768317.1842656,55,64.11746978759766
1746769765.9632812,56,66.12844848632812
1746771220.070523,57,66.14408874511719
1746772671.178115,58,64.94036865234375
1746774121.3043282,59,66.6671142578125
1746819941.2998712,60,65.29610443115234
1746820967.1227672,61,65.7212905883789
1746821999.8015199,62,64.6166000366211
1746823032.2723238,63,64.04755401611328
1746824060.6835735,64,67.16223907470703
1746825092.948,65,65.52334594726562
1746826124.7609174,66,64.9193344116211
1746827154.444304,67,65.8935317993164
1746828190.5286396,68,65.9481430053711
1746829225.2152896,69,66.18376922607422
1746830262.127658,70,65.29059600830078
