Wall time,Step,Value
1749624214.0033052,1,26.856399536132812
1749625724.3884733,2,27.703699111938477
1749627236.400502,3,19.65570068359375
1749628743.4111776,4,26.772899627685547
1749630251.2277417,5,29.548599243164062
1749631748.8827748,6,31.995899200439453
1749633263.946129,7,29.149099349975586
1749634763.8193994,8,29.18560028076172
1749636263.5398135,9,30.941099166870117
1749637750.2547808,10,26.593399047851562
1749639241.644243,11,20.613399505615234
1749640732.5824597,12,25.923200607299805
1749642231.5820284,13,25.68000030517578
1749643722.723617,14,27.51729965209961
1749645221.6855779,15,26.482999801635742
1749646714.7013037,16,28.1018009185791
1749648214.721239,17,29.013599395751953
1749649732.515093,18,27.295299530029297
1749651251.3951766,19,33.94279861450195
1749652759.4768617,20,29.190000534057617
1749654264.0055513,21,29.974000930786133
1749655770.135691,22,33.50310134887695
1749657273.46906,23,22.84939956665039
1749658772.5744934,24,33.919498443603516
1749660279.2821388,25,25.590700149536133
1749661787.9088466,26,29.88520050048828
1749663296.7415993,27,28.81879997253418
1749664809.8060224,28,31.431800842285156
1749666394.456292,29,35.76449966430664
1749667963.4033494,30,31.67460060119629
1749669479.1585853,31,37.18510055541992
1749670997.605996,32,32.46910095214844
1749672527.9327111,33,31.734899520874023
1749674042.7989872,34,34.98059844970703
1749675574.005474,35,33.94150161743164
1749677104.293745,36,34.63209915161133
1749678637.007814,37,35.34389877319336
1749680159.9554324,38,35.3036994934082
1749681684.3319914,39,36.2244987487793
1749683197.321355,40,36.799598693847656
1749684734.0609188,41,34.6328010559082
1749686245.9870524,42,34.6526985168457
1749687760.389932,43,35.483299255371094
1749689273.3351545,44,36.98699951171875
1749690788.1292353,45,36.66019821166992
1749692305.6144638,46,36.042701721191406
1749693822.655192,47,35.310298919677734
1749695338.8642135,48,36.87969970703125
1749696855.4602702,49,36.147499084472656
1749698372.7088223,50,37.21480178833008
