Wall time,Step,Value
1749624214.0034173,1,23.23710060119629
1749625724.3886237,2,24.882600784301758
1749627236.40066,3,17.910600662231445
1749628743.4113405,4,24.249900817871094
1749630251.2279048,5,26.246599197387695
1749631748.8829358,6,28.346099853515625
1749633263.9462879,7,26.580299377441406
1749634763.819559,8,26.634199142456055
1749636263.5399694,9,26.506799697875977
1749637750.2549415,10,22.34320068359375
1749639241.6444,11,16.3612003326416
1749640732.5826237,12,23.246000289916992
1749642231.5821908,13,23.32469940185547
1749643722.7237883,14,25.295700073242188
1749645221.6857386,15,23.557899475097656
1749646714.7014601,16,25.256200790405273
1749648214.7213936,17,25.793800354003906
1749649732.5152738,18,23.647199630737305
1749651251.39533,19,30.956899642944336
1749652759.4770317,20,27.809499740600586
1749654264.0057209,21,27.812999725341797
1749655770.1358514,22,30.308700561523438
1749657273.469212,23,21.24370002746582
1749658772.5746398,24,30.33329963684082
1749660279.2822933,25,24.018600463867188
1749661787.9090276,26,27.030500411987305
1749663296.741756,27,27.26849937438965
1749664809.8061738,28,29.634700775146484
1749666394.4564445,29,33.015899658203125
1749667963.4035058,30,30.744199752807617
1749669479.1587422,31,35.388301849365234
1749670997.6061566,32,31.327800750732422
1749672527.9328687,33,31.06450080871582
1749674042.7991443,34,33.404998779296875
1749675574.00566,35,32.82270050048828
1749677104.2939265,36,34.38930130004883
1749678637.0079856,37,34.880401611328125
1749680159.9556005,38,35.15489959716797
1749681684.3321528,39,35.858299255371094
1749683197.3215208,40,35.8026008605957
1749684734.0610924,41,34.40119934082031
1749686245.9872067,42,34.86940002441406
1749687760.390084,43,35.10559844970703
1749689273.3353112,44,36.206298828125
1749690788.129393,45,35.9473991394043
1749692305.614617,46,35.124900817871094
1749693822.6553853,47,35.18579864501953
1749695338.8643672,48,36.884498596191406
1749696855.4604764,49,35.36360168457031
1749698372.7090054,50,37.035301208496094
